episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1606, 1358.1293961405754, 1, 17.384467465002672, 390, 880013,                                             880013, 15.86223316192627, 202.40606689453125
1607, 1682.6959303617477, 1, 24.42053083799692, 546, 880559,                                             880559, 15.546667098999023, 202.61363220214844
1608, -2466.236074477434, 1, 48.23234989299817, 1108, 881667,                                             881667, 15.012755393981934, 203.1308135986328
1609, -4141.872747540474, 3, 12.625758314003178, 283, 881950,                                             881950, 14.373726844787598, 203.94496154785156
1610, 2266.2751734256744, 1, 9.60625641200022, 218, 882168,                                             882168, 15.156783103942871, 202.67791748046875
1611, -2683.000882729888, 1, 43.87124208399473, 998, 883166,                                             883166, 15.255753517150879, 203.03004455566406
1612, 1238.3997675776482, 1, 32.31946542199876, 734, 883900,                                             883900, 15.738422393798828, 204.1856231689453
1613, 1319.8110937178135, 1, 13.781938035004714, 309, 884209,                                             884209, 15.999619483947754, 203.2708740234375
1614, 908.317907333374, 1, 32.15845247799734, 729, 884938,                                             884938, 15.1090669631958, 204.11619567871094
1615, -2826.4100506305695, 3, 6.744835208999575, 147, 885085,                                             885085, 16.857423782348633, 203.12823486328125
1616, 1689.9719917178154, 1, 16.451097677003418, 372, 885457,                                             885457, 15.341256141662598, 203.08120727539062
1617, 2131.5010407567024, 1, 11.755380991999118, 262, 885719,                                             885719, 15.866277694702148, 203.42958068847656
1618, 812.5121228396893, 1, 28.141297310998198, 637, 886356,                                             886356, 14.939008712768555, 201.6741180419922
1619, 966.8929967582226, 1, 21.49679652800114, 484, 886840,                                             886840, 14.259000778198242, 199.7389678955078
1620, -3826.1537668704987, 3, 15.794901080997079, 347, 887187,                                             887187, 14.466018676757812, 200.88682556152344
1621, 849.3789199590683, 1, 27.308706340001663, 616, 887803,                                             887803, 14.20016860961914, 199.9157257080078
1622, -2811.8855010271072, 2, 6.609771862000343, 150, 887953,                                             887953, 15.447431564331055, 197.9658660888672
1623, -3276.10137540102, 3, 14.220582763002312, 320, 888273,                                             888273, 15.246713638305664, 201.14544677734375
1624, 2374.4304133057594, 1, 5.338704534005956, 113, 888386,                                             888386, 15.562413215637207, 199.75216674804688
1625, 969.8160921037197, 1, 29.72249254399503, 675, 889061,                                             889061, 15.078634262084961, 201.45925903320312
1626, 916.9552934169769, 1, 27.484780411003157, 624, 889685,                                             889685, 15.070121765136719, 200.11602783203125
1627, 1529.4453610181808, 1, 22.416351814994414, 499, 890184,                                             890184, 15.162213325500488, 198.74114990234375
1628, -1292.5876189023256, 1, 29.739195162001124, 670, 890854,                                             890854, 15.31459903717041, 201.2916717529297
1629, -7667.436759829521, 4, 60.98433807100082, 1374, 892228,                                             892228, 14.719382286071777, 199.98779296875
1630, 1742.1690898239613, 1, 18.47415842699411, 408, 892636,                                             892636, 15.365357398986816, 199.41917419433594
1631, -133.75114265084267, 1, 35.79122901799565, 811, 893447,                                             893447, 14.813897132873535, 199.7150115966797
1632, 1580.834753870964, 1, 19.06394951100083, 427, 893874,                                             893874, 14.324631690979004, 199.5554962158203
1633, -3768.151726961136, 2, 6.129713635004009, 132, 894006,                                             894006, 15.042670249938965, 198.6055908203125
1634, 2129.5361012220383, 1, 8.604048152999894, 193, 894199,                                             894199, 15.714700698852539, 197.03622436523438
1635, 1316.0350104272366, 1, 20.48090032699838, 465, 894664,                                             894664, 14.97336196899414, 198.54942321777344
1636, -3920.8796231746674, 1, 42.77921467299893, 963, 895627,                                             895627, 14.262269020080566, 199.5463104248047
1637, -5660.175125718117, 2, 24.294941656000447, 554, 896181,                                             896181, 14.766572952270508, 198.5162811279297
1638, -2899.181641101837, 2, 10.946462309002527, 242, 896423,                                             896423, 14.806373596191406, 199.27874755859375
1639, -466.36604398489, 1, 26.29812837499776, 602, 897025,                                             897025, 15.759756088256836, 201.54884338378906
1640, -3171.799415588379, 3, 7.736732037003094, 171, 897196,                                             897196, 13.995626449584961, 201.0514678955078
1641, -4603.231279313564, 2, 29.298327652002627, 657, 897853,                                             897853, 15.561037063598633, 201.03268432617188
1642, 1961.0965490937233, 1, 15.45291046499915, 345, 898198,                                             898198, 15.092364311218262, 199.5228729248047
1643, 379.0149374306202, 1, 36.77923912800179, 833, 899031,                                             899031, 15.306342124938965, 201.0400848388672
1644, -3254.2980369329453, 2, 11.219975389001775, 252, 899283,                                             899283, 15.33206844329834, 199.1276397705078
1645, 1879.967117547989, 1, 15.788766578996729, 351, 899634,                                             899634, 15.727121353149414, 200.8024139404297
1646, 2139.6359124183655, 1, 12.819476195996685, 281, 899915,                                             899915, 14.998537063598633, 202.9996795654297
1647, 1821.555165976286, 1, 26.451539037996554, 588, 900503,                                             900503, 15.549304962158203, 200.8414306640625
1648, -4899.908904910088, 2, 19.851162031001877, 446, 900949,                                             900949, 14.961321830749512, 200.75344848632812
1649, -3521.404058456421, 2, 13.350992032996146, 295, 901244,                                             901244, 15.069173812866211, 199.82962036132812
1650, 1735.3416631817818, 1, 20.85939942900586, 470, 901714,                                             901714, 14.211410522460938, 200.38478088378906
1651, -3535.5195529460907, 2, 11.61605959100416, 267, 901981,                                             901981, 14.928977012634277, 201.54283142089844
